167,4.054288446903229,1.3816269783020019,69.08800003417969,89.81199998779297,68.59599998535157,89.53599999023437
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
247,3.7302651405334473,1.1896216344833375,73.54600001953125,92.268,72.9059999975586,91.90800002929687
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
247,3.7302651405334473,1.1896216344833375,73.54600001953125,92.268,72.9059999975586,91.90800002929687
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
247,3.7302651405334473,1.1896216344833375,73.54600001953125,92.268,72.9059999975586,91.90800002929687
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
104,3.8540781140327454,1.396763443069458,68.97000001708984,89.65200000488281,68.22800002197266,89.23600000488281
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
104,3.8540781140327454,1.396763443069458,68.97000001708984,89.65200000488281,68.22800002197266,89.23600000488281
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
104,3.8540781140327454,1.396763443069458,68.97000001708984,89.65200000488281,68.22800002197266,89.23600000488281
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
99,3.9323022961616516,1.4844052815246582,67.8800000390625,88.8400000390625,66.49200001953125,88.05199996582031
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
99,3.9323022961616516,1.4844052815246582,67.8800000390625,88.8400000390625,66.49200001953125,88.05199996582031
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
99,3.9323022961616516,1.4844052815246582,67.8800000390625,88.8400000390625,66.49200001953125,88.05199996582031
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
105,4.122638463973999,1.4416264743804932,68.49200001953125,89.42800000976563,67.8259999975586,89.0259999609375
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
105,4.122638463973999,1.4416264743804932,68.49200001953125,89.42800000976563,67.8259999975586,89.0259999609375
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
105,4.122638463973999,1.4416264743804932,68.49200001953125,89.42800000976563,67.8259999975586,89.0259999609375
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
106,3.8730695247650146,1.4388848020172118,68.16000001953125,89.3200000366211,67.42799994628906,88.8800000366211
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
106,3.8730695247650146,1.4388848020172118,68.16000001953125,89.3200000366211,67.42799994628906,88.8800000366211
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
106,3.8730695247650146,1.4388848020172118,68.16000001953125,89.3200000366211,67.42799994628906,88.8800000366211
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
107,4.111896276473999,1.4708402126693725,68.3820000024414,89.34600003417968,67.63400000244141,89.03000001220703
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
107,4.111896276473999,1.4708402126693725,68.3820000024414,89.34600003417968,67.63400000244141,89.03000001220703
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
107,4.111896276473999,1.4708402126693725,68.3820000024414,89.34600003417968,67.63400000244141,89.03000001220703
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
108,3.7933358550071716,1.4288819244384765,68.6339999609375,89.49400000976563,67.93800001220703,89.10199998291016
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
108,3.7933358550071716,1.4288819244384765,68.6339999609375,89.49400000976563,67.93800001220703,89.10199998291016
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
108,3.7933358550071716,1.4288819244384765,68.6339999609375,89.49400000976563,67.93800001220703,89.10199998291016
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
109,3.881606340408325,1.4208609045410157,68.60800000976562,89.63200002929688,68.01000003417968,89.25000002929687
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
109,3.881606340408325,1.4208609045410157,68.60800000976562,89.63200002929688,68.01000003417968,89.25000002929687
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
109,3.881606340408325,1.4208609045410157,68.60800000976562,89.63200002929688,68.01000003417968,89.25000002929687
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
110,3.916019320487976,1.3993736211776733,68.76600000732422,89.75600001220702,68.17200003417969,89.43400001220704
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
110,3.916019320487976,1.3993736211776733,68.76600000732422,89.75600001220702,68.17200003417969,89.43400001220704
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
110,3.916019320487976,1.3993736211776733,68.76600000732422,89.75600001220702,68.17200003417969,89.43400001220704
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
111,3.7634430527687073,1.3653816357803346,68.93399998535156,89.80400003662109,68.41200000976562,89.54200003662109
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
111,3.7634430527687073,1.3653816357803346,68.93399998535156,89.80400003662109,68.41200000976562,89.54200003662109
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
111,3.7634430527687073,1.3653816357803346,68.93399998535156,89.80400003662109,68.41200000976562,89.54200003662109
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
112,3.864785134792328,1.4455934691619874,68.89800003417969,89.60399998535156,68.26199998535157,89.22400001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
112,3.864785134792328,1.4455934691619874,68.89800003417969,89.60399998535156,68.26199998535157,89.22400001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
112,3.864785134792328,1.4455934691619874,68.89800003417969,89.60399998535156,68.26199998535157,89.22400001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
113,4.060115993022919,1.4077360472488403,68.49399999267578,89.55999998535157,67.89400002197266,89.28000001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
113,4.060115993022919,1.4077360472488403,68.49399999267578,89.55999998535157,67.89400002197266,89.28000001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
113,4.060115993022919,1.4077360472488403,68.49399999267578,89.55999998535157,67.89400002197266,89.28000001464844
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
114,4.030007302761078,1.4030151196289062,69.02600000488282,89.65400006347656,68.41800003173829,89.27000001464843
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
114,4.030007302761078,1.4030151196289062,69.02600000488282,89.65400006347656,68.41800003173829,89.27000001464843
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
114,4.030007302761078,1.4030151196289062,69.02600000488282,89.65400006347656,68.41800003173829,89.27000001464843
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
115,3.8763071298599243,1.3798866664123535,69.04200001708985,89.79400003173828,68.44799999267578,89.45800003173828
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
115,3.8763071298599243,1.3798866664123535,69.04200001708985,89.79400003173828,68.44799999267578,89.45800003173828
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
115,3.8763071298599243,1.3798866664123535,69.04200001708985,89.79400003173828,68.44799999267578,89.45800003173828
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
116,3.984828531742096,1.3792523416137696,68.49199999267579,89.70199998046876,67.95199999511719,89.39000003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
116,3.984828531742096,1.3792523416137696,68.49199999267579,89.70199998046876,67.95199999511719,89.39000003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
116,3.984828531742096,1.3792523416137696,68.49199999267579,89.70199998046876,67.95199999511719,89.39000003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
117,3.961308717727661,1.4249834402084351,68.85200001220703,89.73400001953125,68.18600001220703,89.37200001953126
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
117,3.961308717727661,1.4249834402084351,68.85200001220703,89.73400001953125,68.18600001220703,89.37200001953126
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
117,3.961308717727661,1.4249834402084351,68.85200001220703,89.73400001953125,68.18600001220703,89.37200001953126
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
168,4.11453253030777,1.3787398622894287,69.49199998535157,90.076,68.85199998779296,89.81400002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
168,4.11453253030777,1.3787398622894287,69.49199998535157,90.076,68.85199998779296,89.81400002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
168,4.11453253030777,1.3787398622894287,69.49199998535157,90.076,68.85199998779296,89.81400002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
118,4.168592214584351,1.3797739697265625,69.01999997070313,89.64600003417969,68.48000001953125,89.32800003417968
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
118,4.168592214584351,1.3797739697265625,69.01999997070313,89.64600003417969,68.48000001953125,89.32800003417968
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
118,4.168592214584351,1.3797739697265625,69.01999997070313,89.64600003417969,68.48000001953125,89.32800003417968
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
169,3.9836025834083557,1.3747771007156373,69.31199999023437,89.81400000488281,68.78999999023438,89.53800005859375
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
169,3.9836025834083557,1.3747771007156373,69.31199999023437,89.81400000488281,68.78999999023438,89.53800005859375
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
169,3.9836025834083557,1.3747771007156373,69.31199999023437,89.81400000488281,68.78999999023438,89.53800005859375
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
248,3.8972612023353577,1.1896017010879516,73.53600001953124,92.13000002441406,72.88,91.83600002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
248,3.8972612023353577,1.1896017010879516,73.53600001953124,92.13000002441406,72.88,91.83600002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
248,3.8972612023353577,1.1896017010879516,73.53600001953124,92.13000002441406,72.88,91.83600002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
100,4.297300338745117,1.4872504327392577,68.11199997558593,88.91799998046875,66.74000000976562,88.11000003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
100,4.297300338745117,1.4872504327392577,68.11199997558593,88.91799998046875,66.74000000976562,88.11000003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
100,4.297300338745117,1.4872504327392577,68.11199997558593,88.91799998046875,66.74000000976562,88.11000003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
119,3.829351246356964,1.383507184944153,69.11200000488282,89.776,68.56200000976563,89.456
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
119,3.829351246356964,1.383507184944153,69.11200000488282,89.776,68.56200000976563,89.456
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
119,3.829351246356964,1.383507184944153,69.11200000488282,89.776,68.56200000976563,89.456
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
170,4.223418176174164,1.361393561706543,69.25199997558593,89.93999997314454,68.66600000244141,89.6659999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
170,4.223418176174164,1.361393561706543,69.25199997558593,89.93999997314454,68.66600000244141,89.6659999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
170,4.223418176174164,1.361393561706543,69.25199997558593,89.93999997314454,68.66600000244141,89.6659999975586
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
249,3.6394020318984985,1.1649585120773316,73.76799997070313,92.334,73.12399999511719,91.96
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
249,3.6394020318984985,1.1649585120773316,73.76799997070313,92.334,73.12399999511719,91.96
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
249,3.6394020318984985,1.1649585120773316,73.76799997070313,92.334,73.12399999511719,91.96
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
120,4.106914281845093,1.4117650694656372,69.08799999267578,90.00999995605468,68.61600002197265,89.66999998291016
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
120,4.106914281845093,1.4117650694656372,69.08799999267578,90.00999995605468,68.61600002197265,89.66999998291016
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
120,4.106914281845093,1.4117650694656372,69.08799999267578,90.00999995605468,68.61600002197265,89.66999998291016
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
101,4.057990372180939,1.4859333360671998,68.17999999511719,88.8680000390625,66.864,88.14599999023437
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
101,4.057990372180939,1.4859333360671998,68.17999999511719,88.8680000390625,66.864,88.14599999023437
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
101,4.057990372180939,1.4859333360671998,68.17999999511719,88.8680000390625,66.864,88.14599999023437
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
171,3.7586671113967896,1.3977485468292237,69.22599999755859,89.94000000488282,68.61599997558594,89.67199998046875
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
171,3.7586671113967896,1.3977485468292237,69.22599999755859,89.94000000488282,68.61599997558594,89.67199998046875
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
171,3.7586671113967896,1.3977485468292237,69.22599999755859,89.94000000488282,68.61599997558594,89.67199998046875
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
121,4.1347739696502686,1.3882459175491333,69.16200002441406,89.91000005859375,68.66599997070313,89.65000000488281
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
121,4.1347739696502686,1.3882459175491333,69.16200002441406,89.91000005859375,68.66599997070313,89.65000000488281
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
121,4.1347739696502686,1.3882459175491333,69.16200002441406,89.91000005859375,68.66599997070313,89.65000000488281
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
250,3.83112233877182,1.164411956424713,73.90000002441407,92.39400004882812,73.2760000024414,92.01400002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
250,3.83112233877182,1.164411956424713,73.90000002441407,92.39400004882812,73.2760000024414,92.01400002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
250,3.83112233877182,1.164411956424713,73.90000002441407,92.39400004882812,73.2760000024414,92.01400002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
102,4.2838133573532104,1.464094019088745,68.17000000976563,89.0620000366211,66.93799998535157,88.31600006103515
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
102,4.2838133573532104,1.464094019088745,68.17000000976563,89.0620000366211,66.93799998535157,88.31600006103515
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
102,4.2838133573532104,1.464094019088745,68.17000000976563,89.0620000366211,66.93799998535157,88.31600006103515
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
172,4.017837047576904,1.3739014743041993,69.12600000976562,89.77200001220703,68.5640000390625,89.50799998779297
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
172,4.017837047576904,1.3739014743041993,69.12600000976562,89.77200001220703,68.5640000390625,89.50799998779297
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
172,4.017837047576904,1.3739014743041993,69.12600000976562,89.77200001220703,68.5640000390625,89.50799998779297
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
122,3.9605780243873596,1.3534787440490723,69.2799999951172,89.994,68.69400002685546,89.73600002929687
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
122,3.9605780243873596,1.3534787440490723,69.2799999951172,89.994,68.69400002685546,89.73600002929687
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
122,3.9605780243873596,1.3534787440490723,69.2799999951172,89.994,68.69400002685546,89.73600002929687
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
251,3.456869661808014,1.1877388358306884,73.72400001464844,92.36200002441406,73.10399999023437,91.968000078125
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
251,3.456869661808014,1.1877388358306884,73.72400001464844,92.36200002441406,73.10399999023437,91.968000078125
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
251,3.456869661808014,1.1877388358306884,73.72400001464844,92.36200002441406,73.10399999023437,91.968000078125
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
173,3.7116824984550476,1.3813115082931517,69.24799997558594,89.96,68.6200000024414,89.64200002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
173,3.7116824984550476,1.3813115082931517,69.24799997558594,89.96,68.6200000024414,89.64200002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
173,3.7116824984550476,1.3813115082931517,69.24799997558594,89.96,68.6200000024414,89.64200002929688
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
103,3.816336512565613,1.4868641119766235,68.2440000390625,89.15800000976563,67.0040000390625,88.36600008789063
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
103,3.816336512565613,1.4868641119766235,68.2440000390625,89.15800000976563,67.0040000390625,88.36600008789063
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
103,3.816336512565613,1.4868641119766235,68.2440000390625,89.15800000976563,67.0040000390625,88.36600008789063
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
123,3.967542588710785,1.3937471198272704,68.79800001708985,89.7319999609375,68.34800001953126,89.45400000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
123,3.967542588710785,1.3937471198272704,68.79800001708985,89.7319999609375,68.34800001953126,89.45400000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
123,3.967542588710785,1.3937471198272704,68.79800001708985,89.7319999609375,68.34800001953126,89.45400000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
174,4.15608286857605,1.3680736292266846,69.54199997558594,90.0860000048828,69.0039999975586,89.79400003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
174,4.15608286857605,1.3680736292266846,69.54199997558594,90.0860000048828,69.0039999975586,89.79400003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
174,4.15608286857605,1.3680736292266846,69.54199997558594,90.0860000048828,69.0039999975586,89.79400003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
252,3.757845461368561,1.1784983320236206,74.0400000390625,92.45000004638672,73.37400001708984,92.13000007324219
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
252,3.757845461368561,1.1784983320236206,74.0400000390625,92.45000004638672,73.37400001708984,92.13000007324219
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
252,3.757845461368561,1.1784983320236206,74.0400000390625,92.45000004638672,73.37400001708984,92.13000007324219
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
104,4.096547245979309,1.4756760440826415,68.2040000390625,89.05199998046875,66.90399998779297,88.29199998046874
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
104,4.096547245979309,1.4756760440826415,68.2040000390625,89.05199998046875,66.90399998779297,88.29199998046874
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
104,4.096547245979309,1.4756760440826415,68.2040000390625,89.05199998046875,66.90399998779297,88.29199998046874
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
124,3.7256531715393066,1.4082155376052856,69.09200001220704,89.78399998535156,68.7220000390625,89.44800003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
124,3.7256531715393066,1.4082155376052856,69.09200001220704,89.78399998535156,68.7220000390625,89.44800003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
124,3.7256531715393066,1.4082155376052856,69.09200001220704,89.78399998535156,68.7220000390625,89.44800003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
175,3.841566801071167,1.3734738078308106,69.48600001953125,90.21000005371094,68.97600001953126,89.89000005371093
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
175,3.841566801071167,1.3734738078308106,69.48600001953125,90.21000005371094,68.97600001953126,89.89000005371093
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
175,3.841566801071167,1.3734738078308106,69.48600001953125,90.21000005371094,68.97600001953126,89.89000005371093
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
125,3.960258722305298,1.402355881614685,68.98200000732422,89.68999998535156,68.59200000976563,89.45599998535157
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
125,3.960258722305298,1.402355881614685,68.98200000732422,89.68999998535156,68.59200000976563,89.45599998535157
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
125,3.960258722305298,1.402355881614685,68.98200000732422,89.68999998535156,68.59200000976563,89.45599998535157
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
105,3.8174275755882263,1.4615743556213379,68.25600002441406,89.08000003417969,67.02599998046875,88.37400000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
105,3.8174275755882263,1.4615743556213379,68.25600002441406,89.08000003417969,67.02599998046875,88.37400000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
105,3.8174275755882263,1.4615743556213379,68.25600002441406,89.08000003417969,67.02599998046875,88.37400000976562
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
253,3.4684181809425354,1.1759561210632323,73.91600002441406,92.48000007324218,73.27600000488282,92.03800002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
253,3.4684181809425354,1.1759561210632323,73.91600002441406,92.48000007324218,73.27600000488282,92.03800002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
253,3.4684181809425354,1.1759561210632323,73.91600002441406,92.48000007324218,73.27600000488282,92.03800002441406
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
176,3.866992235183716,1.3391987799072265,69.71199999267579,90.12600000976562,69.14400001708984,89.83800003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
176,3.866992235183716,1.3391987799072265,69.71199999267579,90.12600000976562,69.14400001708984,89.83800003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
176,3.866992235183716,1.3391987799072265,69.71199999267579,90.12600000976562,69.14400001708984,89.83800003417969
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
126,3.9555673599243164,1.379912605895996,69.49400001464844,90.13800002929688,68.97999999023438,89.81600000488281
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
126,3.9555673599243164,1.379912605895996,69.49400001464844,90.13800002929688,68.97999999023438,89.81600000488281
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
126,3.9555673599243164,1.379912605895996,69.49400001464844,90.13800002929688,68.97999999023438,89.81600000488281
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
106,4.296409845352173,1.4779765898895263,68.14400003417968,89.24000000976562,66.79599998535156,88.5160000390625
epoch,train_loss,eval_loss,eval_top1,eval_top5,eval_top1_adjoint,eval_top5_adjoint
106,4.296409845352173,1.4779765898895263,68.14400003417968,89.24000000976562,66.79599998535156,88.5160000390625
